KYTREASNOX,CALDT,TDBID,TDASK
2000003,08/08/2013,102.3828125,102.4140625
2000003,08/09/2013,102.3828125,102.390625
2000003,08/12/2013,102.359375,102.390625
2000003,08/13/2013,102.3515625,102.375
2000003,08/14/2013,102.3671875,102.375
2000003,08/15/2013,102.3515625,102.359375
2000003,08/16/2013,102.3359375,102.34375
2000003,08/19/2013,102.328125,102.3359375
2000003,08/20/2013,102.3203125,102.3359375
2000003,08/21/2013,102.296875,102.328125
2000003,08/22/2013,102.2890625,102.3203125
2000003,08/23/2013,102.2734375,102.3046875
2000003,08/26/2013,102.2890625,102.296875
2000003,08/27/2013,102.28125,102.2890625
2000003,08/28/2013,102.28125,102.2890625
2000003,08/29/2013,102.265625,102.2734375
2000003,08/30/2013,102.1796875,102.203125
2000003,09/03/2013,102.1796875,102.1875
2000003,09/04/2013,102.1640625,102.1796875
2000003,09/05/2013,102.125,102.15625
2000003,09/06/2013,102.125,102.15625
2000003,09/09/2013,102.13671875,102.16015625
2000003,09/10/2013,102.140625,102.1484375
2000003,09/11/2013,102.140625,102.1484375
2000003,09/12/2013,102.1328125,102.1484375
2000003,09/13/2013,102.125,102.1484375
2000003,09/16/2013,102.125,102.15625
2000003,09/17/2013,102.125,102.1328125
2000003,09/18/2013,102.125,102.1484375
2000003,09/19/2013,102.1171875,102.125
2000003,09/20/2013,102.09375,102.109375
2000003,09/23/2013,102.09375,102.1171875
2000003,09/24/2013,102.09375,102.1015625
2000003,09/25/2013,102.0859375,102.1171875
2000003,09/26/2013,102.0859375,102.09375
2000003,09/27/2013,102.0703125,102.09375
2000003,09/30/2013,102.2421875,102.25
2000003,10/01/2013,102.2109375,102.2421875
2000003,10/02/2013,102.203125,102.234375
2000003,10/03/2013,102.2109375,102.2265625
2000003,10/04/2013,102.1875,102.2109375
2000003,10/07/2013,102.15625,102.1796875
2000003,10/08/2013,102.125,102.15625
2000003,10/09/2013,102.125,102.140625
2000003,10/10/2013,102.125,102.1328125
2000003,10/11/2013,102.078125,102.109375
2000003,10/15/2013,102.046875,102.078125
2000003,10/16/2013,102.0859375,102.1171875
2000003,10/17/2013,102.09375,102.109375
2000003,10/18/2013,102.078125,102.1015625
2000003,10/21/2013,102.0703125,102.09375
2000003,10/22/2013,102.0859375,102.1015625
2000003,10/23/2013,102.078125,102.09375
2000003,10/24/2013,102.0546875,102.078125
2000003,10/25/2013,102.0546875,102.078125
2000003,10/28/2013,102.0390625,102.0625
2000003,10/29/2013,102.0390625,102.0546875
2000003,10/30/2013,102.0390625,102.046875
2000003,10/31/2013,102.2109375,102.234375
2000003,11/01/2013,102.1796875,102.2109375
2000003,11/04/2013,102.1875,102.2109375
2000003,11/05/2013,102.1796875,102.1953125
2000003,11/06/2013,102.1796875,102.2109375
2000003,11/07/2013,102.1640625,102.1953125
2000003,11/08/2013,102.1328125,102.1640625
2000003,11/12/2013,102.1171875,102.1484375
2000003,11/13/2013,102.125,102.140625
2000003,11/14/2013,102.125,102.1484375
2000003,11/15/2013,102.109375,102.1171875
2000003,11/18/2013,102.0859375,102.109375
2000003,11/19/2013,102.09375,102.1015625
2000003,11/20/2013,102.09375,102.1015625
2000003,11/21/2013,102.0859375,102.1171875
2000003,11/22/2013,102.0625,102.0703125
2000003,11/25/2013,102.0625,102.0703125
2000003,11/26/2013,102.0546875,102.0625
2000003,11/27/2013,102.0390625,102.0546875
2000003,11/29/2013,101.9375,101.9609375
